timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1664892178646,155,Get Users,200,OK,stress 1-26,text,true,,784,142,1,1,https://p3demo-appservice.azurewebsites.net/api/Users,155,0,108
1664892178801,36,Delete User,200,OK,stress 1-26,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/2,36,0,0
1664892178838,35,Get User by ID,200,OK,stress 1-26,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/2,35,0,0
1664892180648,143,Get Users,200,OK,stress 1-27,text,true,,784,142,1,1,https://p3demo-appservice.azurewebsites.net/api/Users,143,0,108
1664892180792,35,Delete User,200,OK,stress 1-27,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/4,35,0,0
1664892180827,39,Get User by ID,200,OK,stress 1-27,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/4,39,0,0
1664892182646,162,Get Users,200,OK,stress 1-28,text,true,,784,142,1,1,https://p3demo-appservice.azurewebsites.net/api/Users,162,0,121
1664892182808,40,Delete User,200,OK,stress 1-28,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/6,40,0,0
1664892182849,39,Get User by ID,200,OK,stress 1-28,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/6,39,0,0
1664892184647,173,Get Users,200,OK,stress 1-29,text,true,,784,142,1,1,https://p3demo-appservice.azurewebsites.net/api/Users,173,0,125
1664892184821,39,Delete User,200,OK,stress 1-29,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/8,39,0,0
1664892184861,41,Get User by ID,200,OK,stress 1-29,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/8,41,0,0
1664892186647,152,Get Users,200,OK,stress 1-30,text,true,,784,142,1,1,https://p3demo-appservice.azurewebsites.net/api/Users,152,0,107
1664892186799,35,Delete User,200,OK,stress 1-30,text,true,,313,145,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/10,35,0,0
1664892186835,34,Get User by ID,200,OK,stress 1-30,text,true,,313,145,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/10,34,0,0
